group_id,alice,david,emily,jacob,james,john,mike,lucas,mary,sarah
cac1960e,V1,4.9,A4,,41.0,X0,13,2.9,0.6,0.0
cac1960e,V1,4.1,A4,,49.0,X2,12,3.3,0.9,0.0
cac1960e,V2,3.8,A4,,51.0,X2,10,3.3,1.0,0.0
cac1960e,V1,3.9,A4,,49.0,X2,7,3.0,1.3,0.0
ae68d33d,V0,4.4,A3,,40.0,X3,16,3.1,2.0,0.0
ae68d33d,V0,4.2,A3,,41.0,X3,16,3.0,1.4,0.0
ae68d33d,V0,4.3,A3,,39.0,X5,17,2.7,0.3,0.0
ae68d33d,V0,4.2,A3,,40.0,X3,17,2.7,1.3,0.0
ae68d33d,V0,4.2,A3,,40.0,X2,17,2.5,1.5,0.0
ae68d33d,V0,4.4,A3,,41.0,X0,15,2.5,0.4,0.0
02480d2a,V1,4.9,A4,,45.0,X4,7,3.4,2.3,0.0
02480d2a,V1,5.1,A4,,42.0,X1,11,3.1,2.4,0.0
02480d2a,V2,5.1,A4,,42.0,X7,10,2.9,0.8,0.0
02480d2a,V2,4.9,A4,,43.0,X1,9,2.9,1.7,0.0
02480d2a,V2,5.2,A4,,42.0,X2,7,2.7,1.5,0.0
02480d2a,V2,5.2,A4,,43.0,X2,7,2.6,1.6,0.0
b5c6d93a,V0,5.0,A3,,38.0,,17,2.9,,
b5c6d93a,V0,3.5,A3,,46.0,,15,3.3,,
b5c6d93a,V0,3.5,A3,,46.0,,15,3.1,,
b5c6d93a,V0,5.2,A3,,37.0,,17,2.4,,
b5c6d93a,V0,5.3,A3,,35.0,,17,2.1,,
ea2a1e31,V1,2.3,A2,,52.0,X1,7,3.8,1.1,0.0
ea2a1e31,V1,2.3,A2,,51.0,X2,4,3.6,0.9,0.0
ea2a1e31,V1,3.0,A2,,46.0,X1,7,3.1,0.7,0.0
ea2a1e31,V1,3.2,A2,,44.0,X1,7,2.9,0.8,0.0
ea2a1e31,V1,3.5,A2,,42.0,X1,8,2.6,0.7,0.0
3a336f08,V2,3.6,A3,,46.0,X1,8,3.4,0.7,0.0
3a336f08,V1,3.5,A3,,46.0,X2,8,3.3,0.9,0.0
3a336f08,V1,3.9,A3,,43.0,X1,8,2.9,0.7,0.0
3a336f08,V1,3.5,A3,,47.0,X1,12,3.1,0.7,0.0
3a336f08,V1,2.7,A3,,52.0,X1,9,3.3,1.1,0.0
cc3ff44a,V1,4.6,A4,,45.0,X1,6,3.3,0.9,0.0
cc3ff44a,V3,3.5,A4,,51.0,X1,5,3.6,1.1,0.0
cc3ff44a,V1,3.1,A3,,51.0,X2,3,3.5,1.0,0.0
cc3ff44a,V2,3.9,A4,,47.0,X1,3,3.1,1.2,0.0
cc3ff44a,V1,4.0,A3,,44.0,X1,6,2.7,0.7,0.0
8370dd8c,V0,3.6,A4,,48.0,X1,4,3.5,1.8,
8370dd8c,V0,2.8,A3,,50.0,X0,4,3.5,0.9,
8370dd8c,V0,3.8,A4,,48.0,X5,4,3.3,0.3,
8370dd8c,V0,3.6,A3,,48.0,X2,5,3.1,0.8,
8370dd8c,V0,3.9,A4,,47.0,X2,6,2.9,1.0,
7ca6e900,V1,4.6,A3,,38.0,X4,12,2.9,0.2,0.0
7ca6e900,V1,4.9,A3,,37.0,X1,13,2.7,0.4,0.0
7ca6e900,V1,5.2,A3,,36.0,X4,13,2.5,0.2,0.0
7ca6e900,V2,4.8,A3,,40.0,X2,16,2.6,0.5,0.0
7ca6e900,V1,4.0,A3,,45.0,X1,13,2.8,0.6,0.0
b476db71,V11,4.8,A4,,43.0,X2,12,3.2,1.2,0.2
b476db71,V3,4.0,A4,,47.0,X2,7,3.3,1.2,0.0
b476db71,V3,4.0,A4,,46.0,X2,6,3.1,1.2,0.0
b476db71,V11,4.7,A4,,42.0,X2,11,2.7,1.2,0.1
b476db71,V6,5.1,A4,,41.0,X2,11,2.5,1.1,0.2
57e133ce,V2,3.6,A3,,45.0,X2,13,3.3,1.4,0.0
57e133ce,V2,3.7,A3,,44.0,X2,12,3.1,1.0,0.0
57e133ce,V3,4.4,A3,,41.0,X2,14,2.8,1.1,0.0
57e133ce,V3,5.2,A4,,38.0,X2,15,2.5,0.7,0.0
57e133ce,V2,5.1,A4,,39.0,X2,16,2.4,0.9,0.0
8525227c,V2,3.9,A4,,48.0,X2,10,3.5,0.6,0.0
8525227c,V2,3.0,A4,,53.0,X2,7,3.7,1.3,0.0
8525227c,V2,3.8,A4,,49.0,X2,7,3.3,1.9,0.0
8525227c,V1,4.5,A4,,45.0,X2,10,2.9,1.5,0.0
8525227c,V1,4.9,A4,,43.0,X2,10,2.7,1.0,0.0
bee83144,V0,4.3,A2,,35.0,X3,15,2.7,1.3,
bee83144,V0,3.4,A2,,44.0,X2,15,3.2,1.0,
bee83144,V0,3.3,A3,,46.0,X4,11,3.2,1.4,
bee83144,V0,4.0,A2,,38.0,X4,13,2.5,0.4,
bee83144,V0,3.9,A2,,38.0,X4,13,2.4,0.3,
bee83144,V0,4.0,A2,,38.0,X2,11,2.3,0.3,
f783938c,V0,4.8,A3,,40.0,X1,10,3.1,0.1,
f783938c,V0,4.0,A3,,43.0,X1,14,3.1,0.9,
f783938c,V0,3.3,A3,,48.0,X0,11,3.3,1.7,
f783938c,V0,3.1,A3,,50.0,X7,10,3.3,1.0,
f783938c,V0,4.0,A3,,45.0,X1,8,2.9,0.1,
f783938c,V0,4.8,A4,,41.0,X2,9,2.5,0.0,
d184585f,V0,3.9,A3,,43.0,X1,8,3.3,0.7,0.0
d184585f,V0,4.3,A3,,41.0,X1,10,3.0,0.6,0.0
d184585f,V0,4.6,A3,,41.0,X0,9,2.9,0.6,0.0
d184585f,V0,4.4,A4,,44.0,X1,13,2.9,0.7,0.0
d184585f,V0,4.2,A4,,46.0,X1,12,2.9,1.3,0.0
d184585f,V0,3.7,A4,,48.0,X7,8,2.9,1.4,0.0
207656c9,V0,4.4,A4,,43.0,X2,11,3.3,0.4,0.0
207656c9,V0,4.8,A4,,41.0,X3,11,3.0,0.3,0.0
207656c9,V0,5.0,A4,,40.0,X4,12,2.8,0.3,0.0
207656c9,V0,4.7,A4,,42.0,X2,15,2.8,0.6,0.0
207656c9,V0,3.6,A3,,47.0,X1,15,3.0,1.4,0.0
207656c9,V0,3.1,A3,,48.0,X1,13,2.9,0.9,0.0
af5cfbef,V0,4.5,A4,,45.0,X1,13,3.4,0.6,0.0
af5cfbef,V0,3.8,A4,,50.0,X1,10,3.6,0.2,0.0
af5cfbef,V0,3.8,A4,,49.0,X4,6,3.4,0.5,0.1
af5cfbef,V0,4.6,A4,,45.0,X7,10,3.0,0.3,0.0
af5cfbef,V0,4.6,A4,,44.0,X1,10,2.8,0.5,0.0
af5cfbef,V0,5.0,A4,,43.0,X3,9,2.6,0.5,0.0
3bd2fcaa,V0,4.6,A4,,45.0,X0,-1,3.4,0.0,
3bd2fcaa,V0,5.1,A4,,42.0,X0,-1,3.1,0.0,
3bd2fcaa,V0,5.1,A4,,42.0,X0,-1,2.9,0.0,
3bd2fcaa,V0,4.9,A4,,43.0,X5,-1,2.9,0.3,
3bd2fcaa,V0,5.2,A4,,42.0,X5,-1,2.7,0.3,
3bd2fcaa,V0,5.2,A4,,41.0,X0,-1,2.5,0.0,
133ce8db,V6,4.7,A4,,44.0,X2,11,3.3,0.6,0.2
133ce8db,V2,4.1,A4,,47.0,X2,7,3.4,1.1,0.0
133ce8db,V2,4.5,A4,,45.0,X1,4,3.1,0.8,0.0
133ce8db,V10,5.0,A4,,42.0,X0,7,2.8,0.0,0.5
133ce8db,V2,5.0,A4,,41.0,X2,8,2.6,0.8,0.0
133ce8db,V10,5.1,A4,,41.0,X1,7,2.5,0.9,0.3
7d4c3de4,V0,4.4,A3,,41.0,X3,13,3.1,0.4,0.0
7d4c3de4,V0,4.6,A3,,40.0,X3,13,2.9,0.4,0.0
7d4c3de4,V0,4.3,A3,,43.0,X0,7,3.0,0.0,0.0
7d4c3de4,V0,3.6,A3,,47.0,X2,11,3.1,1.0,0.0
7d4c3de4,V0,4.0,A4,,45.0,X2,9,2.9,0.4,0.0
7d4c3de4,V0,4.3,A3,,41.0,X3,11,2.5,0.4,0.0
6af8880b,V1,3.6,A3,,47.0,X1,7,3.5,1.1,0.0
6af8880b,V1,2.7,A3,,52.0,X0,7,3.7,0.7,0.0
6af8880b,V3,3.2,A3,,50.0,X7,4,3.5,0.2,0.0
6af8880b,V1,3.2,A2,,45.0,X0,4,3.0,0.0,0.0
6af8880b,V1,3.1,A2,,44.0,X1,7,2.8,1.5,0.0
6af8880b,V1,3.6,A2,,41.0,X0,8,2.5,0.5,0.0
49a215ae,V2,3.9,A2,,39.0,X2,14,3.0,0.6,0.0
49a215ae,V3,4.2,A2,,38.0,X2,15,2.8,1.0,0.0
49a215ae,V2,4.7,A2,,36.0,X4,15,2.5,0.5,0.0
49a215ae,V3,4.3,A3,,39.0,X4,15,2.6,0.3,0.0
49a215ae,V3,3.5,A3,,45.0,X1,14,2.9,0.6,0.0
49a215ae,V3,3.9,A3,,43.0,X0,12,2.6,0.7,0.0
1b0f4d8e,V0,4.7,A4,,42.0,X1,13,3.2,0.4,
1b0f4d8e,V0,5.2,A4,,40.0,X2,14,2.9,0.3,
1b0f4d8e,V0,5.2,A4,,40.0,X1,14,2.8,0.1,
1b0f4d8e,V0,4.9,A4,,43.0,X1,14,2.9,0.4,
1b0f4d8e,V0,4.2,A3,,44.0,X2,12,2.8,1.0,
1b0f4d8e,V0,4.2,A4,,44.0,X2,11,2.7,0.4,
279e6fe1,V0,3.8,A3,,47.0,X1,10,3.5,1.1,0.0
279e6fe1,V0,4.0,A4,,45.0,X1,10,3.3,0.4,0.0
279e6fe1,V0,4.9,A4,,43.0,X7,13,3.0,0.4,0.0
279e6fe1,V0,5.1,A4,,41.0,X1,13,2.7,0.4,0.6
279e6fe1,V0,5.2,A4,,40.0,X1,13,2.5,0.3,0.2
279e6fe1,V0,5.2,A4,,41.0,X3,17,2.5,0.4,0.2
951b8673,V0,4.9,A3,,38.0,X1,13,2.9,0.3,0.0
951b8673,V0,5.0,A3,,36.0,X6,13,2.7,0.1,0.0
951b8673,V0,4.7,A4,,42.0,X2,15,2.9,0.1,0.2
951b8673,V0,4.1,A4,,45.0,X1,12,3.0,0.3,0.3
951b8673,V0,4.4,A3,,42.0,X6,12,2.7,0.1,0.0
951b8673,V0,5.3,A4,,41.0,X4,14,2.5,1.1,0.0
5487d801,V3,4.5,A4,,45.0,X1,12,3.4,1.0,
5487d801,V3,4.6,A4,,44.0,X1,11,3.2,1.1,
5487d801,V3,4.9,A4,,43.0,X1,11,3.0,0.4,
5487d801,V3,4.4,A4,,46.0,X1,13,3.1,1.1,
5487d801,V3,4.3,A4,,46.0,X2,11,2.9,1.6,
5487d801,V3,4.6,A4,,46.0,X1,10,2.8,1.4,
3ec47012,V3,4.9,A4,,44.0,X1,11,3.3,1.3,0.0
3ec47012,V3,5.0,A4,,42.0,X6,12,3.1,0.3,0.0
3ec47012,V3,4.4,A4,,46.0,X1,14,3.2,1.6,0.0
3ec47012,V3,4.5,A4,,46.0,X1,11,3.1,2.3,0.0
3ec47012,V3,4.5,A4,,46.0,X1,10,2.9,1.9,0.0
3ec47012,V3,4.8,A4,,44.0,X1,12,2.7,1.4,0.0
9bcadd83,V3,4.2,A4,,48.0,X1,9,3.6,1.3,0.0
9bcadd83,V3,4.3,A4,,47.0,X2,8,3.4,1.3,0.0
9bcadd83,V3,4.5,A4,,47.0,X2,10,3.3,1.3,0.0
9bcadd83,V3,5.0,A4,,43.0,X1,9,2.9,1.9,0.0
9bcadd83,V3,5.2,A4,,43.0,X7,9,2.7,0.7,0.4
9bcadd83,V2,5.0,A4,,45.0,X4,12,2.7,0.6,0.3
de074ffd,V6,4.9,A4,,46.0,X1,10,3.5,0.9,0.3
de074ffd,V6,5.2,A4,,45.0,X3,9,3.3,0.4,0.6
de074ffd,V6,5.2,A4,,44.0,X4,8,3.1,0.4,0.3
de074ffd,V2,4.9,A4,,47.0,X4,11,3.1,0.9,0.0
de074ffd,V3,4.6,A4,,48.0,X4,8,3.1,1.1,0.1
de074ffd,V3,4.7,A4,,47.0,X3,7,2.9,1.1,0.0
7fcc39b2,V0,3.5,A3,,44.0,X0,10,3.3,0.0,
7fcc39b2,V0,3.0,A2,,44.0,X0,10,3.2,0.0,
7fcc39b2,V0,3.3,A2,,44.0,X0,9,3.1,0.0,
7fcc39b2,V0,2.8,A2,,48.0,X1,8,3.2,0.7,
7fcc39b2,V0,3.5,A3,,48.0,X0,11,3.1,0.0,
7fcc39b2,V0,3.1,A2,,45.0,X0,7,2.7,0.0,
98a82345,V1,4.8,A3,,38.0,X1,9,2.9,0.6,0.0
98a82345,V1,4.2,A3,,43.0,X2,13,3.1,0.3,0.0
98a82345,V1,3.1,A3,,49.0,X1,10,3.4,0.7,0.0
98a82345,V1,3.3,A3,,48.0,X1,8,3.2,0.6,0.0
98a82345,V1,4.1,A3,,43.0,X1,10,2.7,0.6,0.0
98a82345,V1,4.3,A3,,41.0,X2,11,2.5,0.7,0.0
b2900dcf,V1,4.4,A4,,47.0,X2,8,3.5,0.1,0.0
b2900dcf,V3,3.9,A4,,51.0,X2,4,3.7,0.5,0.0
b2900dcf,V5,4.3,A4,,47.0,X1,3,3.3,1.1,0.9
b2900dcf,V2,4.9,A4,,45.0,X1,4,3.0,0.4,0.0
b2900dcf,V1,5.1,A4,,43.0,X0,4,2.7,0.4,0.0
b2900dcf,V2,5.2,A4,,42.0,X2,4,2.5,0.2,0.0
29265608,V0,4.6,A4,,44.0,X2,12,3.3,0.3,
29265608,V0,4.2,A4,,47.0,X4,12,3.4,1.0,
29265608,V0,4.6,A4,,45.0,X3,12,3.1,1.9,
29265608,V0,4.9,A4,,42.0,X2,14,2.8,1.4,
29265608,V0,4.9,A4,,41.0,X3,14,2.6,1.1,
29265608,V0,5.0,A4,,40.0,X3,13,2.4,1.1,
0f8b3036,V0,5.2,A4,,42.0,X1,8,3.2,0.2,1.1
0f8b3036,V0,4.7,A4,,46.0,X5,11,3.3,0.1,0.3
0f8b3036,V0,4.1,A4,,48.0,X7,7,3.3,0.1,0.1
0f8b3036,V0,4.7,A4,,45.0,X2,6,3.0,0.2,0.1
0f8b3036,V0,5.1,A4,,43.0,X0,9,2.7,0.3,0.0
0f8b3036,V0,5.2,A4,,43.0,X0,8,2.6,0.3,0.1
1a47ab59,V2,4.3,A4,,47.0,X1,9,3.5,0.5,0.0
1a47ab59,V2,3.9,A4,,50.0,X2,6,3.6,0.4,0.0
1a47ab59,V2,4.3,A4,,48.0,X0,4,3.3,0.8,0.0
1a47ab59,V3,4.7,A4,,45.0,X0,7,3.0,0.5,0.0
1a47ab59,V1,5.0,A4,,44.0,X2,7,2.8,0.2,0.0
1a47ab59,V2,5.1,A4,,43.0,X4,7,2.6,0.5,0.0
603597f7,V1,2.4,A2,,49.0,X4,10,3.7,0.8,0.0
603597f7,V1,3.4,A2,,44.0,X2,13,3.2,1.2,0.0
603597f7,V1,4.2,A3,,41.0,X2,14,2.9,0.7,0.0
603597f7,V1,4.9,A4,,40.0,X3,14,2.7,0.7,0.0
603597f7,V1,4.2,A3,,43.0,X4,16,2.7,0.3,0.0
603597f7,V3,3.0,A3,,49.0,X1,12,3.0,1.0,0.0
d5484788,V0,5.0,A4,,40.0,X0,-1,3.1,0.0,
d5484788,V0,5.0,A4,,42.0,X0,-1,3.1,0.0,
d5484788,V0,5.0,A4,,43.0,X0,-1,3.0,0.0,
d5484788,V0,4.8,A4,,44.0,X0,-1,2.9,0.0,
d5484788,V0,5.0,A4,,45.0,X0,-1,2.9,0.0,
d5484788,V0,5.0,A4,,44.0,X0,-1,2.7,0.0,
073dad2a,V0,4.2,A2,,37.0,X4,13,2.9,0.5,0.0
073dad2a,V0,4.8,A2,,35.0,X5,11,2.6,0.3,0.0
073dad2a,V0,4.7,A3,,36.0,X2,17,2.5,0.3,0.0
073dad2a,V0,2.8,A2,,47.0,X1,12,3.1,0.3,0.0
073dad2a,V0,3.1,A3,,47.0,X2,10,3.0,0.1,0.0
073dad2a,V0,4.7,A3,,36.0,X0,14,2.1,0.0,0.0
0d97f72b,V2,5.2,A4,,42.0,X5,11,3.2,0.4,0.0
0d97f72b,V2,5.2,A4,,42.0,X4,9,3.1,0.4,0.0
0d97f72b,V2,4.8,A4,,44.0,X2,12,3.1,0.7,0.0
0d97f72b,V2,4.1,A4,,49.0,X2,10,3.3,0.6,0.0
0d97f72b,V2,4.0,A4,,48.0,X2,4,3.1,0.3,0.0
0d97f72b,V2,5.0,A4,,44.0,X0,11,2.7,0.0,0.0
210b9b2e,V0,3.0,A2,,47.0,X2,11,3.5,0.4,0.0
210b9b2e,V0,3.4,A3,,45.0,X4,10,3.3,0.7,0.0
210b9b2e,V0,3.8,A3,,43.0,X1,8,3.0,0.4,0.0
210b9b2e,V0,3.9,A2,,40.0,X2,12,2.7,1.2,0.0
210b9b2e,V0,4.0,A2,,39.0,X1,11,2.5,1.0,0.0
210b9b2e,V0,3.8,A3,,43.0,X1,9,2.6,0.6,0.0
8032e7b2,V0,4.8,A4,,43.0,X0,15,3.3,0.0,0.0
8032e7b2,V0,4.2,A4,,45.0,X0,12,3.3,0.6,0.1
8032e7b2,V0,4.5,A4,,44.0,X2,10,3.1,0.1,0.0
8032e7b2,V0,5.0,A4,,42.0,X0,13,2.8,0.0,0.0
8032e7b2,V0,5.1,A4,,39.0,X2,13,2.5,0.4,0.0
8032e7b2,V0,5.2,A4,,39.0,X2,13,2.3,0.7,0.0
d4dcdea8,V6,4.5,A4,,45.0,X1,9,3.4,1.1,0.2
d4dcdea8,V6,4.5,A4,,44.0,X2,7,3.2,0.9,0.2
d4dcdea8,V2,5.0,A4,,41.0,X2,12,2.9,0.4,0.0
d4dcdea8,V2,5.0,A4,,41.0,X2,11,2.7,0.9,0.0
d4dcdea8,V3,4.9,A4,,43.0,X0,5,2.7,0.5,0.0
d4dcdea8,V10,4.2,A4,,47.0,X6,10,2.9,0.6,0.3
fbba47c0,V0,3.5,A4,,48.0,X1,7,3.6,0.6,
fbba47c0,V0,3.8,A4,,48.0,X1,6,3.5,0.6,
fbba47c0,V0,4.5,A4,,43.0,X7,8,3.0,0.1,
fbba47c0,V0,4.6,A4,,42.0,X7,8,2.8,0.0,
fbba47c0,V0,4.7,A4,,42.0,X2,9,2.7,0.0,
fbba47c0,V0,4.4,A3,,41.0,X0,12,2.5,0.0,
3159a047,V3,5.0,A4,,47.0,X7,5,3.5,1.1,
3159a047,V3,5.0,A4,,46.0,X7,4,3.3,0.6,
3159a047,V3,5.0,A4,,46.0,X7,4,3.2,0.4,
3159a047,V6,4.8,A4,,48.0,X0,8,3.2,1.0,
3159a047,V6,4.7,A4,,48.0,X1,5,3.1,1.6,
3159a047,V3,4.9,A4,,47.0,X1,4,2.9,1.3,
9ebd47a8,V6,4.6,A4,,46.0,X3,14,3.5,0.9,
9ebd47a8,V3,4.6,A4,,46.0,X2,11,3.3,1.1,
9ebd47a8,V3,4.9,A4,,46.0,X2,10,3.2,1.1,
9ebd47a8,V3,5.1,A4,,44.0,X4,13,2.9,0.6,
9ebd47a8,V3,5.0,A4,,44.0,X2,13,2.8,1.0,
9ebd47a8,V3,5.0,A4,,44.0,X3,12,2.7,1.0,
3f8d9edc,V3,4.6,A4,,48.0,X1,7,3.6,0.7,
3f8d9edc,V3,5.0,A4,,46.0,X1,9,3.3,1.1,
3f8d9edc,V3,5.1,A4,,45.0,X0,8,3.1,0.6,
3f8d9edc,V3,5.2,A4,,44.0,X7,9,2.9,0.4,
3f8d9edc,V8,4.7,A4,,48.0,X0,10,3.1,1.0,
3f8d9edc,V8,4.5,A4,,49.0,X0,9,3.0,1.3,
bb6c9886,V3,5.3,A4,,42.0,X6,10,3.2,0.3,0.0
bb6c9886,V3,4.8,A4,,47.0,X1,12,3.4,0.7,0.0
bb6c9886,V3,4.5,A4,,47.0,X1,8,3.3,1.0,0.0
bb6c9886,V3,4.9,A4,,46.0,X1,5,3.1,1.6,0.0
bb6c9886,V3,5.0,A4,,45.0,X1,8,2.9,1.4,0.0
bb6c9886,V3,5.2,A4,,43.0,X0,8,2.6,0.6,0.0
1fe9f85d,V3,4.7,A4,,46.0,X1,9,3.5,1.3,0.0
1fe9f85d,V3,4.7,A4,,45.0,X1,12,3.3,1.0,0.0
1fe9f85d,V3,4.9,A4,,44.0,X1,11,3.1,0.9,0.0
1fe9f85d,V3,4.9,A4,,44.0,X1,10,2.9,0.6,0.0
1fe9f85d,V6,4.7,A4,,46.0,X1,12,2.9,0.6,0.5
1fe9f85d,V3,4.7,A4,,45.0,X2,10,2.7,1.6,0.3
2aa90f2c,V0,2.9,A3,,53.0,X0,8,3.9,0.3,0.0
2aa90f2c,V0,3.5,A4,,49.0,X0,6,3.5,1.4,0.1
2aa90f2c,V0,3.2,A3,,49.0,X1,8,3.4,0.3,0.0
2aa90f2c,V0,3.8,A3,,45.0,X0,10,3.0,0.7,0.0
2aa90f2c,V0,4.2,A3,,44.0,X0,9,2.8,0.7,0.0
2aa90f2c,V0,4.0,A4,,47.0,X7,11,2.9,0.6,0.0
07c04598,V2,5.2,A4,,41.0,X7,7,3.1,0.6,0.0
07c04598,V2,5.2,A4,,41.0,X7,6,3.0,0.7,0.0
07c04598,V10,4.9,A4,,43.0,X7,9,3.0,0.9,0.3
07c04598,V11,4.2,A4,,48.0,X7,6,3.2,0.8,0.2
07c04598,V6,4.7,A4,,44.0,X4,4,2.8,0.3,0.2
07c04598,V2,5.1,A4,,42.0,X0,7,2.5,0.8,0.0
abe101f4,V6,5.1,A4,,43.0,X4,10,3.3,0.4,
abe101f4,V6,5.1,A4,,42.0,X4,10,3.1,0.4,
abe101f4,V4,5.2,A4,,44.0,X0,13,3.1,0.0,
abe101f4,V2,4.5,A4,,49.0,X2,11,3.3,0.3,
abe101f4,V8,4.7,A4,,47.0,X1,8,3.0,0.3,
abe101f4,V8,5.0,A4,,43.0,X2,9,2.6,0.4,
f6bffbb9,V3,4.0,A4,,49.0,X5,8,3.7,0.7,
f6bffbb9,V2,4.2,A4,,50.0,X0,4,3.6,0.0,
f6bffbb9,V8,4.8,A4,,44.0,X3,6,3.1,0.7,
f6bffbb9,V3,4.9,A4,,44.0,X5,7,2.9,0.4,
f6bffbb9,V3,5.0,A4,,43.0,X0,6,2.7,0.4,
f6bffbb9,V3,4.6,A4,,46.0,X4,9,2.8,0.6,
219ea47e,V3,3.9,A3,,45.0,X3,10,3.4,0.9,0.0
219ea47e,V1,4.3,A3,,42.0,X3,12,3.1,1.0,0.0
219ea47e,V1,4.7,A3,,41.0,X4,11,2.9,0.6,0.0
219ea47e,V3,3.9,A3,,45.0,X0,15,3.0,0.7,0.0
219ea47e,V3,3.3,A3,,50.0,X2,13,3.2,0.9,0.0
219ea47e,V3,3.9,A4,,48.0,X4,11,2.9,1.4,0.0
5327bc22,V1,4.4,A4,,44.0,X0,17,3.3,0.0,0.0
5327bc22,V1,3.9,A4,,50.0,X1,15,3.6,1.7,0.0
5327bc22,V1,4.0,A4,,50.0,X1,13,3.5,0.4,0.0
5327bc22,V1,4.8,A4,,44.0,X2,14,2.9,0.4,0.0
5327bc22,V1,5.1,A4,,42.0,X3,13,2.7,0.4,0.0
5327bc22,V1,5.2,A4,,40.0,X4,13,2.4,0.3,0.0
03d480e3,V1,4.6,A3,,41.0,X7,8,3.1,0.4,0.0
03d480e3,V1,3.9,A3,,45.0,X6,10,3.3,0.4,0.0
03d480e3,V1,2.5,A2,,52.0,X7,10,3.6,1.1,0.0
03d480e3,V1,2.6,A3,,51.0,X7,8,3.4,0.7,0.0
03d480e3,V1,3.8,A3,,44.0,X0,8,2.8,0.0,0.0
03d480e3,V1,4.0,A3,,42.0,X0,10,2.5,0.0,0.0
d3d5de25,V3,4.7,A4,,45.0,X0,4,3.4,0.6,0.0
d3d5de25,V3,5.2,A4,,44.0,X7,5,3.2,0.3,0.0
d3d5de25,V3,4.9,A4,,44.0,X6,4,3.1,1.0,0.0
d3d5de25,V3,4.9,A4,,45.0,X7,7,3.0,1.1,0.0
d3d5de25,V2,4.2,A4,,49.0,X7,7,3.1,1.3,0.2
d3d5de25,V2,4.6,A4,,46.0,X6,4,2.8,0.9,1.8
6cc90c12,V1,5.2,A3,,36.0,X0,15,2.8,0.0,0.0
6cc90c12,V1,4.8,A3,,39.0,X3,15,2.9,0.7,0.0
6cc90c12,V1,3.8,A3,,46.0,X2,14,3.2,0.9,0.0
6cc90c12,V1,3.7,A3,,47.0,X2,11,3.1,1.0,0.0
6cc90c12,V1,4.4,A4,,43.0,X3,14,2.7,0.7,0.0
6cc90c12,V1,5.2,A4,,39.0,X1,13,2.3,0.3,0.0
d671406f,V8,3.8,A4,,51.0,X2,3,3.8,0.5,0.1
d671406f,V8,4.5,A4,,48.0,X3,4,3.5,0.6,0.1
d671406f,V3,4.7,A4,,46.0,X7,5,3.2,0.4,0.0
d671406f,V3,5.3,A4,,43.0,X6,5,2.9,1.0,0.0
d671406f,V6,4.8,A4,,45.0,X5,8,2.9,0.6,0.0
d671406f,V6,4.7,A4,,46.0,X6,8,2.8,1.9,0.0
404dacc0,V0,3.1,A2,,44.0,X1,10,3.3,0.6,0.0
404dacc0,V0,2.4,A2,,51.0,X0,8,3.7,1.1,0.0
404dacc0,V0,2.4,A2,,50.0,X7,4,3.5,0.6,0.0
404dacc0,V0,3.3,A2,,44.0,X7,6,2.9,0.5,0.0
404dacc0,V0,3.3,A2,,44.0,X0,6,2.8,0.4,0.0
404dacc0,V0,3.6,A2,,42.0,X1,5,2.5,0.2,0.0
330daa82,V3,4.1,A4,,48.0,X1,9,3.6,0.7,0.0
330daa82,V3,4.0,A4,,48.0,X1,6,3.5,0.5,0.0
330daa82,V2,4.9,A4,,44.0,X7,9,3.1,0.4,0.0
330daa82,V2,4.9,A4,,42.0,X2,10,2.8,0.7,0.0
330daa82,V3,4.9,A4,,41.0,X1,9,2.6,0.9,0.0
330daa82,V1,4.3,A4,,46.0,X1,12,2.8,0.3,0.0
41ebdfa6,V3,4.4,A3,,41.0,X1,17,3.1,1.0,
41ebdfa6,V1,4.9,A3,,38.0,X2,17,2.8,0.6,
41ebdfa6,V1,5.0,A3,,37.0,X2,16,2.6,0.7,
41ebdfa6,V3,4.6,A3,,39.0,X1,18,2.6,1.1,
41ebdfa6,V3,3.7,A3,,46.0,X1,16,2.9,0.7,
41ebdfa6,V3,2.7,A2,,48.0,X3,14,2.9,1.0,
68f9a04f,V2,4.7,A4,,43.0,X0,11,3.3,0.9,
68f9a04f,V2,4.5,A4,,45.0,X2,9,3.3,1.1,
68f9a04f,V8,5.2,A4,,39.0,X1,9,2.7,0.9,
68f9a04f,V6,5.2,A4,,40.0,X6,9,2.7,0.4,
68f9a04f,V6,5.3,A4,,40.0,X6,10,2.5,0.4,
68f9a04f,V6,5.2,A4,,40.0,X7,9,2.4,0.6,
e955d5a8,V0,5.1,A4,,41.0,X3,6,3.1,0.3,0.0
e955d5a8,V0,4.6,A4,,44.0,X0,6,3.2,0.0,0.0
e955d5a8,V0,3.5,A4,,50.0,X7,4,3.5,0.4,0.0
e955d5a8,V0,4.0,A4,,47.0,X7,4,3.1,0.2,0.0
e955d5a8,V0,5.1,A4,,42.0,X7,7,2.7,0.1,0.9
e955d5a8,V0,5.2,A4,,41.0,X2,8,2.5,0.2,0.5
273b97c7,V2,4.2,A3,,43.0,X0,14,3.3,0.0,0.0
273b97c7,V2,2.8,A3,,49.0,X0,11,3.5,0.3,0.0
273b97c7,V2,2.8,A2,,48.0,X2,8,3.3,0.6,0.0
273b97c7,V2,4.1,A3,,44.0,X1,10,2.9,0.1,0.0
